Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
676-39-6028,Ikeja,Lagos,Member,Female,Electronic accessories,6444.00,5,1611.00,33831.00,3/30/2019,5:04:00 PM,Cash,32220.00,4.761904762,1611.00,6.6
154-74-7179,Wuse,Abuja,Normal,Male,Sports and travel,5445.00,1,272.25,5717.25,2/26/2019,7:24:00 PM,Ewallet,5445.00,4.761904762,272.25,7.9
853-23-2453,Wuse,Abuja,Member,Female,Health and beauty,7574.00,4,1514.80,31810.80,2/14/2019,2:35:00 PM,Cash,30296.00,4.761904762,1514.80,7.6
500-02-2261,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,5729.00,6,1718.70,36092.70,3/21/2019,5:04:00 PM,Ewallet,34374.00,4.761904762,1718.70,5.9
891-58-8335,Wuse,Abuja,Member,Female,Sports and travel,2961.00,7,1036.35,21763.35,3/11/2019,3:53:00 PM,Cash,20727.00,4.761904762,1036.35,6.5
256-58-3609,Trans-Amadi,Port Harcourt,Member,Male,Fashion accessories,9198.00,1,459.90,9657.90,3/18/2019,3:29:00 PM,Cash,9198.00,4.761904762,459.90,9.8
781-84-8059,Trans-Amadi,Port Harcourt,Normal,Male,Fashion accessories,6074.00,7,2125.90,44643.90,1/18/2019,4:23:00 PM,Ewallet,42518.00,4.761904762,2125.90,5.0
843-73-4724,Ikeja,Lagos,Normal,Male,Fashion accessories,7410.00,1,370.50,7780.50,1/25/2019,11:05:00 AM,Cash,7410.00,4.761904762,370.50,9.2
131-70-8179,Ikeja,Lagos,Member,Female,Health and beauty,9209.00,3,1381.35,29008.35,2/17/2019,4:27:00 PM,Cash,27627.00,4.761904762,1381.35,4.2
827-26-2100,Ikeja,Lagos,Member,Male,Home and lifestyle,3384.00,-9,1522.80,31978.80,3/21/2019,4:21:00 PM,Ewallet,30456.00,4.761904762,1522.80,8.8
793-10-3222,Wuse,Abuja,Member,Female,Health and beauty,4106.00,6,1231.80,25867.80,3/5/2019,1:30:00 PM,Credit card,24636.00,4.761904762,1231.80,8.3
509-10-0516,Wuse,Abuja,Normal,Male,Home and lifestyle,4597.00,4,919.40,19307.40,2/9/2019,12:02:00 PM,Ewallet,18388.00,4.761904762,919.40,5.1
733-33-4967,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,2085.00,8,834.00,17514.00,3/3/2019,7:17:00 PM,Cash,16680.00,4.761904762,834.00,6.3
566-71-1091,Ikeja,Lagos,Normal,Male,Fashion accessories,7702.00,5,1925.50,40435.50,2/3/2019,3:59:00 PM,Cash,38510.00,4.761904762,1925.50,5.5
640-49-2076,Wuse,Abuja,Member,Female,Sports and travel,8378.00,8,3351.20,70375.20,1/10/2019,2:49:00 PM,Cash,67024.00,4.761904762,3351.20,5.1
149-71-6266,Wuse,Abuja,Member,Female,Sports and travel,7807.00,9,3513.15,73776.15,1/28/2019,12:43:00 PM,Cash,70263.00,4.761904762,3513.15,4.5
345-68-9016,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,3167.00,8,1266.80,26602.80,1/2/2019,4:19:00 PM,Credit card,25336.00,4.761904762,1266.80,5.6
645-78-8093,Ikeja,Lagos,Normal,Female,Sports and travel,9314.00,2,931.40,19559.40,1/20/2019,6:09:00 PM,Ewallet,18628.00,4.761904762,931.40,4.1
422-29-8786,Ikeja,Lagos,Normal,Female,Home and lifestyle,6709.00,5,1677.25,35222.25,1/3/2019,4:47:00 PM,Credit card,33545.00,4.761904762,1677.25,9.1
760-54-1821,Wuse,Abuja,Normal,Male,Home and lifestyle,1359.00,9,611.55,12842.55,3/15/2019,10:26:00 AM,Cash,12231.00,4.761904762,611.55,5.8
256-08-8343,Ikeja,Lagos,Normal,Female,Home and lifestyle,5653.00,4,1130.60,23742.60,3/4/2019,7:48:00 PM,Ewallet,22612.00,4.761904762,1130.60,5.5
751-41-9720,Trans-Amadi,Port Harcourt,Normal,Male,Home and lifestyle,9750.00,10,4875.00,102375.00,1/12/2019,4:18:00 PM,Ewallet,97500.00,4.761904762,4875.00,8.0
241-96-5076,Wuse,Abuja,Member,Female,Home and lifestyle,4910.00,2,491.00,10311.00,1/8/2019,12:58:00 PM,Credit card,9820.00,4.761904762,491.00,6.4
848-07-1692,Wuse,Abuja,Normal,Female,Health and beauty,5722.00,2,572.20,12016.20,1/12/2019,5:13:00 PM,Ewallet,11444.00,4.761904762,572.20,8.3
596-42-3999,Wuse,Abuja,Normal,Male,Food and beverages,1822.00,7,637.70,13391.70,3/10/2019,2:04:00 PM,Credit card,12754.00,4.761904762,637.70,6.6
809-46-1866,Ikeja,Lagos,Normal,Male,Health and beauty,5815.00,4,1163.00,24423.00,1/23/2019,5:44:00 PM,Cash,23260.00,4.761904762,1163.00,8.4
499-27-7781,Wuse,Abuja,Normal,Female,FOOD AND BEVERAGES   ,5321.00,-8,2128.40,44696.40,14-03-2019,4:45:00 PM,Ewallet,42568.00,4.761904762,2128.40,5.0
747-58-7183,Wuse,Abuja,Normal,Male,Fashion accessories,5727.00,3,859.05,18040.05,2/9/2019,8:31:00 PM,Ewallet,17181.00,4.761904762,859.05,6.5
253-12-6086,Ikeja,Lagos,Member,Female,Sports and travel,9840.00,7,3444.00,72324.00,3/12/2019,12:43:00 PM,Credit card,68880.00,4.761904762,3444.00,8.7
214-30-2776,Wuse,Abuja,Member,Female,ELECTRONIC ACCESSORIES   ,3449.00,5,862.25,18107.25,3/11/2019,7:44:00 PM,Credit card,17245.00,4.761904762,862.25,9.0
829-34-3910,Ikeja,Lagos,Member,Female,Health and beauty,7138.00,10,3569.00,74949.00,3/29/2019,7:21:00 PM,Cash,71380.00,4.761904762,3569.00,5.7
512-91-0811,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,8975.00,1,448.75,9423.75,06-02-2019,8:05:00 PM,Credit card,8975.00,4.761904762,448.75,6.6
827-44-5872,Wuse,Abuja,Member,Female,Food and beverages,5436.00,10,2718.00,57078.00,2/7/2019,11:28:00 AM,Credit card,54360.00,4.761904762,2718.00,6.1
173-82-9529,Wuse,Abuja,Normal,Female,Fashion accessories,3795.00,10,1897.50,39847.50,1/26/2019,2:51:00 PM,Cash,37950.00,4.761904762,1897.50,9.7
866-70-2814,Wuse,Abuja,Normal,Female,Electronic accessories,5279.00,10,2639.50,55429.50,2/25/2019,11:58:00 AM,Ewallet,52790.00,4.761904762,2639.50,10.0
299-29-0180,Wuse,Abuja,Member,Female,Home and lifestyle,5218.00,7,1826.30,38352.30,3/9/2019,10:54:00 AM,Cash,36526.00,4.761904762,1826.30,9.3
324-41-6833,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,3020.00,8,1208.00,25368.00,3/3/2019,7:30:00 PM,Ewallet,24160.00,4.761904762,1208.00,5.1
226-34-0034,Wuse,Abuja,Normal,Female,Electronic accessories,1378.00,4,275.60,5787.60,1/10/2019,11:10:00 AM,Ewallet,5512.00,4.761904762,275.60,9.0
887-42-0517,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,8314.00,7,2909.90,61107.90,1/10/2019,10:31:00 AM,Credit card,58198.00,4.761904762,2909.90,6.6
829-49-1914,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,7831.00,10,3915.50,82225.50,05-03-2019,4:24:00 PM,Ewallet,78310.00,4.761904762,3915.50,6.6
642-30-6693,Wuse,Abuja,Normal,Female,Sports and travel,5451.00,6,1635.30,34341.30,3/17/2019,1:54:00 PM,Ewallet,32706.00,4.761904762,1635.30,7.8
725-56-0833,Ikeja,Lagos,Normal,Female,Health and beauty,3232.00,10,1616.00,33936.00,2/20/2019,4:49:00 PM,Credit card,32320.00,4.761904762,1616.00,10.0
824-88-3614,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,3431.00,8,1372.40,28820.40,1/25/2019,3:00:00 PM,Ewallet,27448.00,4.761904762,1372.40,5.7
449-27-2918,Wuse,Abuja,Member,Female,Sports and travel,3912.00,1,195.60,4107.60,3/26/2019,11:02:00 AM,Credit card,3912.00,4.761904762,195.60,9.6
289-15-7034,Ikeja,Lagos,Member,Male,Sports and travel,8233.00,4,1646.60,34578.60,1/11/2019,10:37:00 AM,Credit card,32932.00,4.761904762,1646.60,7.5
807-34-3742,Ikeja,Lagos,Normal,Male,Fashion accessories,5238.00,1,261.90,5499.90,3/26/2019,7:44:00 PM,Cash,5238.00,4.761904762,261.90,5.8
510-09-5628,Ikeja,Lagos,Member,Female,Fashion accessories,1966.00,10,983.00,20643.00,3/15/2019,6:20:00 PM,Credit card,19660.00,4.761904762,983.00,7.2
457-94-0464,Wuse,Abuja,Member,Male,Electronic accessories,8787.00,9,3954.15,83037.15,1/31/2019,8:32:00 PM,Ewallet,79083.00,4.761904762,3954.15,5.6
284-34-9626,Wuse,Abuja,Normal,Female,Home and lifestyle,7704.00,3,1155.60,24267.60,2/11/2019,10:39:00 AM,Credit card,23112.00,4.761904762,1155.60,7.2
380-60-5336,Ikeja,Lagos,Normal,Female,ELECTRONIC ACCESSORIES   ,4026.00,10,2013.00,42273.00,2/24/2019,6:06:00 PM,Credit card,40260.00,4.761904762,2013.00,5.0
436-54-4512,Ikeja,Lagos,Member,Female,Food and beverages,9161.00,1,458.05,9619.05,3/20/2019,7:44:00 PM,Cash,9161.00,4.761904762,458.05,
272-27-9238,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,4124.00,4,824.80,17320.80,2/19/2019,4:23:00 PM,Cash,16496.00,4.761904762,824.80,7.1
631-34-1880,Trans-Amadi,Port Harcourt,Member,Male,Food and beverages,2431.00,3,364.65,7657.65,1/8/2019,7:09:00 PM,Credit card,7293.00,4.761904762,364.65,4.3
597-78-7908,Trans-Amadi,Port Harcourt,Normal,Female,Fashion accessories,9022.00,3,1353.30,28419.30,18-02-2019,7:39:00 PM,Cash,27066.00,4.761904762,1353.30,6.2
530-90-9855,Ikeja,Lagos,Member,Male,Home and lifestyle,4759.00,8,1903.60,39975.60,1/1/2019,2:47:00 PM,Cash,38072.00,4.761904762,1903.60,5.7
115-38-7388,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,1018.00,8,407.20,8551.20,3/30/2019,12:51:00 PM,Credit card,8144.00,4.761904762,407.20,9.5
477-24-6490,Wuse,Abuja,Normal,Female,Health and beauty,9971.00,6,2991.30,62817.30,2/26/2019,4:52:00 PM,Ewallet,59826.00,4.761904762,2991.30,7.9
568-90-5112,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,6614.00,4,1322.80,27778.80,3/19/2019,12:46:00 PM,Credit card,26456.00,4.761904762,1322.80,5.6
704-48-3927,Ikeja,Lagos,Member,Female,Electronic accessories,8867.00,10,4433.50,93103.50,1/12/2019,2:50:00 PM,Ewallet,88670.00,4.761904762,4433.50,7.3
585-03-5943,Wuse,Abuja,Normal,Male,Health and beauty,1811.00,10,905.50,19015.50,3/13/2019,11:46:00 AM,Ewallet,18110.00,4.761904762,905.50,5.9
746-54-5508,Ikeja,Lagos,Normal,Male,Home and lifestyle,2152.00,6,645.60,13557.60,1/17/2019,12:48:00 PM,Credit card,12912.00,4.761904762,645.60,9.4
707-32-7409,Wuse,Abuja,Member,Female,Sports and travel,9554.00,4,1910.80,40126.80,2/26/2019,11:58:00 AM,Ewallet,38216.00,4.761904762,1910.80,4.5
401-09-4232,Trans-Amadi,Port Harcourt,Member,Male,Home and lifestyle,8669.00,5,2167.25,45512.25,2/11/2019,6:38:00 PM,Ewallet,43345.00,4.761904762,2167.25,9.4
358-88-9262,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,8748.00,6,2624.40,55112.40,2/1/2019,6:43:00 PM,Ewallet,52488.00,4.761904762,2624.40,5.1
266-20-6657,Trans-Amadi,Port Harcourt,Member,Male,Food and beverages,5504.00,7,1926.40,40454.40,12-03-2019,7:39:00 PM,Ewallet,38528.00,4.761904762,1926.40,5.2
166-19-2553,Ikeja,Lagos,Member,Male,Sports and travel,8906.00,6,2671.80,56107.80,1/18/2019,5:26:00 PM,Cash,53436.00,4.761904762,2671.80,9.9
752-23-3760,Wuse,Abuja,Member,Female,Sports and travel,6408.00,7,2242.80,47098.80,2/19/2019,7:29:00 PM,Credit card,44856.00,4.761904762,2242.80,7.3
479-26-8945,Wuse,Abuja,Member,Female,Sports and travel,1649.00,2,164.90,3462.90,2/5/2019,11:32:00 AM,Ewallet,3298.00,4.761904762,164.90,4.6
377-79-7592,Trans-Amadi,Port Harcourt,Member,Female,ELECTRONIC ACCESSORIES   ,4484.00,9,2017.80,42373.80,1/14/2019,2:00:00 PM,Credit card,40356.00,4.761904762,2017.80,7.5
221-25-5073,Ikeja,Lagos,Normal,Female,Food and beverages,7466.00,4,1493.20,31357.20,3/4/2019,10:39:00 AM,Cash,29864.00,4.761904762,1493.20,8.5
711-31-1234,Wuse,Abuja,Normal,Female,Electronic accessories,9564.00,4,1912.80,40168.80,3/16/2019,6:51:00 PM,Cash,38256.00,4.761904762,1912.80,7.9
222-42-0244,Wuse,Abuja,Member,Female,Health and beauty,7211.00,9,3244.95,68143.95,1/28/2019,1:53:00 PM,Credit card,64899.00,4.761904762,3244.95,7.7
699-14-3026,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,8539.00,7,2988.65,62761.65,3/25/2019,6:30:00 PM,Ewallet,59773.00,4.761904762,2988.65,4.1
744-82-9138,Trans-Amadi,Port Harcourt,Normal,Male,Fashion accessories,8613.00,2,861.30,18087.30,2/7/2019,5:59:00 PM,Cash,17226.00,4.761904762,861.30,8.2
239-10-7476,Ikeja,Lagos,Normal,Female,Home and lifestyle,7795.00,6,2338.50,49108.50,1/21/2019,4:37:00 PM,Ewallet,46770.00,4.761904762,2338.50,8.0
212-62-1842,Ikeja,Lagos,Member,Female,Food and beverages,5826.00,6,1747.80,36703.80,3/28/2019,4:44:00 PM,Cash,34956.00,4.761904762,1747.80,9.9
888-02-0338,Ikeja,Lagos,Normal,Male,Electronic accessories,2623.00,9,1180.35,24787.35,1/25/2019,8:24:00 PM,Ewallet,23607.00,4.761904762,1180.35,5.9
409-49-6995,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,4727.00,6,1418.10,29780.10,2/5/2019,10:17:00 AM,Cash,28362.00,4.761904762,1418.10,8.8
235-46-8343,Trans-Amadi,Port Harcourt,Member,Male,Food and beverages,2766.00,10,1383.00,29043.00,2/14/2019,11:26:00 AM,Credit card,27660.00,4.761904762,1383.00,8.9
554-53-8700,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,5611.00,2,561.10,11783.10,2/2/2019,10:11:00 AM,Cash,11222.00,4.761904762,561.10,6.3
471-41-2823,Trans-Amadi,Port Harcourt,Normal,Male,Food and beverages,9979.00,2,997.90,20955.90,3/7/2019,8:37:00 PM,Ewallet,19958.00,4.761904762,997.90,8.0
740-11-5257,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,2474.00,10,1237.00,25977.00,2/24/2019,4:44:00 PM,Cash,24740.00,4.761904762,1237.00,7.1
743-88-1662,Trans-Amadi,Port Harcourt,Normal,Male,Sports and travel,9549.00,7,3342.15,70185.15,2/22/2019,6:17:00 PM,Ewallet,66843.00,4.761904762,3342.15,8.7
704-11-6354,Ikeja,Lagos,Member,Male,Home and lifestyle,5890.00,8,2356.00,49476.00,1/6/2019,11:23:00 AM,Cash,47120.00,4.761904762,2356.00,8.9
685-64-1609,Ikeja,Lagos,Member,Female,Fashion accessories,3014.00,10,1507.00,31647.00,2/10/2019,12:28:00 PM,Ewallet,30140.00,4.761904762,1507.00,9.2
318-81-2368,Trans-Amadi,Port Harcourt,Normal,Female,ELECTRONIC ACCESSORIES   ,4620.00,1,231.00,4851.00,3/19/2019,12:16:00 PM,Cash,4620.00,4.761904762,231.00,6.3
362-58-8315,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,7652.00,5,1913.00,40173.00,3/25/2019,10:23:00 AM,Cash,38260.00,4.761904762,1913.00,9.9
728-47-9078,Trans-Amadi,Port Harcourt,Member,Male,FOOD AND BEVERAGES   ,5959.00,4,1191.80,25027.80,1/19/2019,12:46:00 PM,Cash,23836.00,4.761904762,1191.80,
173-50-1108,Wuse,Abuja,Member,Female,Sports and travel,2018.00,4,403.60,8475.60,2/13/2019,12:14:00 PM,Credit card,8072.00,4.761904762,403.60,5.0
574-57-9721,Trans-Amadi,Port Harcourt,Normal,Male,Food and beverages,4327.00,2,432.70,9086.70,3/8/2019,4:53:00 PM,Ewallet,8654.00,4.761904762,432.70,5.7
877-22-3308,Ikeja,Lagos,Member,Female,Health and beauty,1587.00,10,793.50,16663.50,3/13/2019,4:40:00 PM,Cash,15870.00,4.761904762,793.50,5.8
258-92-7466,Ikeja,Lagos,Normal,Female,Health and beauty,3568.00,5,892.00,18732.00,2/6/2019,6:33:00 PM,Credit card,17840.00,4.761904762,892.00,6.6
749-24-1565,Ikeja,Lagos,Normal,Female,Health and beauty,2303.00,9,1036.35,21763.35,1/3/2019,12:02:00 PM,Ewallet,20727.00,4.761904762,1036.35,7.9
617-15-4209,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,1537.00,2,153.70,3227.70,3/16/2019,7:47:00 PM,Cash,3074.00,4.761904762,153.70,7.2
189-17-4241,Ikeja,Lagos,Member,Female,Fashion accessories,8767.00,2,876.70,18410.70,10-03-2019,12:17:00 PM,Credit card,17534.00,4.761904762,876.70,7.7
870-72-4431,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,9919.00,6,2975.70,62489.70,21-01-2019,2:42:00 PM,Credit card,59514.00,4.761904762,2975.70,5.5
849-09-3807,Ikeja,Lagos,Member,Female,Fashion accessories,8834.00,7,3091.90,64929.90,2/18/2019,1:28:00 PM,Cash,61838.00,4.761904762,3091.90,6.6
345-08-4992,Ikeja,Lagos,Normal,Male,Home and lifestyle,3399.00,6,1019.70,21413.70,3/8/2019,3:37:00 PM,Credit card,20394.00,4.761904762,1019.70,7.7
645-44-1170,Ikeja,Lagos,Member,Female,Home and lifestyle,5807.00,9,2613.15,54876.15,1/19/2019,8:07:00 PM,Ewallet,52263.00,4.761904762,2613.15,4.3
151-27-8496,Trans-Amadi,Port Harcourt,Normal,Female,Electronic accessories,5613.00,4,1122.60,23574.60,1/19/2019,11:43:00 AM,Ewallet,22452.00,4.761904762,1122.60,8.6
394-43-4238,Wuse,Abuja,Member,Male,Home and lifestyle,1777.00,5,444.25,9329.25,2/15/2019,12:42:00 PM,Credit card,8885.00,4.761904762,444.25,5.4
600-38-9738,Trans-Amadi,Port Harcourt,Member,Male,Sports and travel,7192.00,5,1798.00,37758.00,1/17/2019,3:05:00 PM,Credit card,35960.00,4.761904762,1798.00,4.3
418-05-0656,Wuse,Abuja,Normal,Female,Fashion accessories,2556.00,7,894.60,18786.60,2/2/2019,8:42:00 PM,Cash,17892.00,4.761904762,894.60,7.1
588-47-8641,Ikeja,Lagos,Member,Male,Fashion accessories,5604.00,10,2802.00,58842.00,1/14/2019,7:30:00 PM,Ewallet,56040.00,4.761904762,2802.00,4.4
598-06-7312,Wuse,Abuja,Member,Male,Fashion accessories,9135.00,1,456.75,9591.75,2/16/2019,3:42:00 PM,Cash,9135.00,4.761904762,456.75,6.8
569-71-4390,Wuse,Abuja,Normal,Male,Sports and travel,2187.00,2,218.70,4592.70,1/25/2019,2:29:00 PM,Ewallet,4374.00,4.761904762,218.70,6.9
867-47-1948,Trans-Amadi,Port Harcourt,Normal,Female,Home and lifestyle,1580.00,10,790.00,16590.00,1/9/2019,12:07:00 PM,Cash,15800.00,4.761904762,790.00,7.8
546-80-2899,Ikeja,Lagos,Member,Male,Home and lifestyle,3769.00,2,376.90,7914.90,2/20/2019,3:29:00 PM,Ewallet,7538.00,4.761904762,376.90,9.5
733-29-1227,Trans-Amadi,Port Harcourt,Normal,Male,Home and lifestyle,5561.00,7,1946.35,40873.35,3/23/2019,12:41:00 PM,Cash,38927.00,4.761904762,1946.35,8.5
665-32-9167,Ikeja,Lagos,Member,Female,Health and beauty,3626.00,2,362.60,7614.60,1/10/2019,5:15:00 PM,Credit card,7252.00,4.761904762,362.60,7.2
841-35-6630,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,7591.00,6,2277.30,47823.30,3/9/2019,6:21:00 PM,Cash,45546.00,4.761904762,2277.30,8.7
110-05-6330,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,3943.00,6,1182.90,24840.90,3/25/2019,8:18:00 PM,Credit card,23658.00,4.761904762,1182.90,9.4
642-32-2990,Ikeja,Lagos,Member,Female,Food and beverages,1096.00,10,548.00,11508.00,2/2/2019,8:48:00 PM,Ewallet,10960.00,4.761904762,548.00,6.0
347-56-2442,Ikeja,Lagos,Normal,Male,Home and lifestyle,6582.00,1,329.10,6911.10,2/22/2019,3:33:00 PM,Cash,6582.00,4.761904762,329.10,4.1
176-64-7711,Wuse,Abuja,Normal,Male,Food and beverages,3232.00,3,484.80,10180.80,3/27/2019,7:11:00 PM,Credit card,9696.00,4.761904762,484.80,4.3
189-52-0236,Ikeja,Lagos,Normal,Male,Electronic accessories,9955.00,7,3484.25,73169.25,3/14/2019,12:07:00 PM,Cash,69685.00,4.761904762,3484.25,7.6
672-51-8681,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,6665.00,9,2999.25,62984.25,1/4/2019,6:19:00 PM,Credit card,59985.00,4.761904762,2999.25,9.7
101-81-4070,Trans-Amadi,Port Harcourt,Member,Female,HEALTH AND BEAUTY   ,6282.00,2,628.20,13192.20,1/17/2019,12:36:00 PM,Ewallet,12564.00,4.761904762,628.20,4.9
